Date,Manufacturer,Category,Region,Production_Volume,Average_Price,GDP_Growth,Steel_Price,Oil_Price,Interest_Rate,US_Tariff_Rate,US_EV_Subsidy,EV_Share
2020-01-31,Stellantis,Electric_Vehicles,Europe,5974,49709.22,0.0198,714.97,61.21,0.0331,0.05,7500,0.2583
2020-01-31,Stellantis,Electric_Vehicles,Asia_Pacific,7978,50804.31,0.0232,695.47,64.4,0.0414,0.05,7500,0.2583
2020-01-31,Stellantis,Electric_Vehicles,China,8644,51531.33,0.0148,698.02,73.18,0.0272,0.05,7500,0.2583
2020-01-31,GM,Passenger_Cars,North_America,28123,29859.33,0.0134,765.07,70.2,0.0347,0.05,7500,0.2583
2020-01-31,GM,Passenger_Cars,Europe,30785,30110.46,0.0177,707.41,71.58,0.0368,0.05,7500,0.2583
2020-01-31,GM,Passenger_Cars,Asia_Pacific,39233,29234.99,0.0169,713.35,72.49,0.0443,0.05,7500,0.2583
2020-01-31,GM,Passenger_Cars,China,37617,30939.06,0.0151,772.7,77.7,0.0364,0.05,7500,0.2583
2020-01-31,GM,Commercial_Vehicles,North_America,8252,57060.7,0.0121,768.33,76.03,0.0355,0.05,7500,0.2583
2020-01-31,GM,Commercial_Vehicles,Europe,9545,54617.64,0.0212,723.54,79.78,0.0504,0.05,7500,0.2583
2020-01-31,GM,Commercial_Vehicles,Asia_Pacific,10673,55180.59,0.0266,747.08,55.8,0.0488,0.05,7500,0.2583
2020-01-31,GM,Commercial_Vehicles,China,12571,57650.96,0.0255,753.07,75.49,0.0413,0.05,7500,0.2583
2020-01-31,GM,Electric_Vehicles,North_America,7928,45469.81,0.0244,718.55,73.42,0.031,0.05,7500,0.2583
2020-01-31,GM,Electric_Vehicles,Europe,9217,49862.99,0.0196,689.41,82.91,0.043,0.05,7500,0.2583
2020-01-31,GM,Electric_Vehicles,Asia_Pacific,10363,47320.06,0.0274,759.52,87.23,0.0313,0.05,7500,0.2583
2020-01-31,GM,Electric_Vehicles,China,12011,49011.8,0.0148,737.64,54.93,0.0319,0.05,7500,0.2583
2020-02-29,Toyota,Passenger_Cars,North_America,37493,32165.98,0.0201,763.67,73.6,0.0371,0.05,7500,0.2583
2020-02-29,Toyota,Passenger_Cars,Europe,43940,31563.22,0.0148,739.33,66.63,0.0301,0.05,7500,0.2583
2020-02-29,Toyota,Passenger_Cars,Asia_Pacific,44549,34373.0,0.0245,702.71,88.1,0.0354,0.05,7500,0.2583
2020-02-29,Toyota,Passenger_Cars,China,49477,32897.47,0.0135,732.44,81.31,0.0341,0.05,7500,0.2583
2020-02-29,Toyota,Commercial_Vehicles,North_America,10465,60269.82,0.0272,735.93,79.3,0.0394,0.05,7500,0.2583
2020-02-29,Toyota,Commercial_Vehicles,Europe,12223,60349.36,0.0253,694.05,78.4,0.0414,0.05,7500,0.2583
2020-02-29,Toyota,Commercial_Vehicles,Asia_Pacific,15499,59688.47,0.0184,769.12,83.26,0.0312,0.05,7500,0.2583
2020-02-29,Toyota,Commercial_Vehicles,China,15926,59044.61,0.0122,735.9,78.72,0.0372,0.05,7500,0.2583
2020-02-29,Toyota,Electric_Vehicles,North_America,8995,53426.16,0.0202,735.05,68.76,0.0397,0.05,7500,0.2583
2020-02-29,Toyota,Electric_Vehicles,Europe,11647,51348.7,0.023,796.48,86.1,0.0413,0.05,7500,0.2583
2020-02-29,Toyota,Electric_Vehicles,Asia_Pacific,13637,53275.44,0.0205,727.78,71.25,0.0436,0.05,7500,0.2583
2020-02-29,Toyota,Electric_Vehicles,China,14763,54294.68,0.0235,773.38,79.12,0.0338,0.05,7500,0.2583
2020-02-29,Volkswagen,Passenger_Cars,North_America,29294,36618.31,0.0185,702.86,100.34,0.0308,0.05,7500,0.2583
2020-02-29,Volkswagen,Passenger_Cars,Europe,40427,34369.72,0.0235,762.27,70.47,0.0369,0.05,7500,0.2583
2020-02-29,Volkswagen,Passenger_Cars,Asia_Pacific,43583,34391.92,0.0203,740.39,70.08,0.0451,0.05,7500,0.2583
2020-02-29,Volkswagen,Passenger_Cars,China,52853,33797.92,0.0258,713.17,69.75,0.0344,0.05,7500,0.2583
2020-02-29,Volkswagen,Commercial_Vehicles,North_America,8893,59696.93,0.0237,756.3,78.31,0.0449,0.05,7500,0.2583
2020-02-29,Volkswagen,Commercial_Vehicles,Europe,10684,61533.43,0.0183,742.9,77.24,0.0377,0.05,7500,0.2583
2020-02-29,Volkswagen,Commercial_Vehicles,Asia_Pacific,14191,63131.88,0.019,740.54,66.09,0.0309,0.05,7500,0.2583
2020-02-29,Volkswagen,Commercial_Vehicles,China,17127,65548.71,0.0199,824.09,80.56,0.0329,0.05,7500,0.2583
2020-02-29,Volkswagen,Electric_Vehicles,North_America,9120,58655.08,0.0156,746.8,67.38,0.0419,0.05,7500,0.2583
2020-02-29,Volkswagen,Electric_Vehicles,Europe,10426,53637.29,0.0196,740.94,88.36,0.035,0.05,7500,0.2583
2020-02-29,Volkswagen,Electric_Vehicles,Asia_Pacific,11657,55437.13,0.0302,721.86,74.07,0.0463,0.05,7500,0.2583
2020-02-29,Volkswagen,Electric_Vehicles,China,15433,57237.32,0.0253,753.35,70.98,0.0374,0.05,7500,0.2583
2020-02-29,Ford,Passenger_Cars,North_America,27496,30405.37,0.0274,718.39,87.77,0.0371,0.05,7500,0.2583
2020-02-29,Ford,Passenger_Cars,Europe,27468,29904.58,0.019,694.18,77.23,0.036,0.05,7500,0.2583
2020-02-29,Ford,Passenger_Cars,Asia_Pacific,35015,29579.7,0.0245,702.3,80.49,0.0243,0.05,7500,0.2583
2020-02-29,Ford,Passenger_Cars,China,43153,30461.15,0.027,751.91,64.83,0.0471,0.05,7500,0.2583
2020-02-29,Ford,Commercial_Vehicles,North_America,7940,53166.2,0.0325,757.11,83.3,0.0312,0.05,7500,0.2583
2020-02-29,Ford,Commercial_Vehicles,Europe,9141,55358.38,0.0215,757.37,56.93,0.0314,0.05,7500,0.2583
2020-02-29,Ford,Commercial_Vehicles,Asia_Pacific,9792,54850.05,0.0219,794.42,76.65,0.0376,0.05,7500,0.2583
2020-02-29,Ford,Commercial_Vehicles,China,11094,58243.14,0.021,800.47,84.65,0.0396,0.05,7500,0.2583
2020-02-29,Ford,Electric_Vehicles,North_America,6893,48372.13,0.0157,727.72,86.24,0.0421,0.05,7500,0.2583
2020-02-29,Ford,Electric_Vehicles,Europe,6924,47083.54,0.0133,753.52,71.64,0.0439,0.05,7500,0.2583
2020-02-29,Ford,Electric_Vehicles,Asia_Pacific,10816,50835.27,0.0119,686.91,61.71,0.036,0.05,7500,0.2583
2020-02-29,Ford,Electric_Vehicles,China,9829,49148.23,0.0231,759.95,47.11,0.0389,0.05,7500,0.2583
2020-02-29,Hyundai-Kia,Passenger_Cars,North_America,23463,27551.02,0.014,685.15,80.52,0.0459,0.05,7500,0.2583
2020-02-29,Hyundai-Kia,Passenger_Cars,Europe,30855,25664.61,0.0235,711.32,65.69,0.0379,0.05,7500,0.2583
2020-02-29,Hyundai-Kia,Passenger_Cars,Asia_Pacific,36644,27466.5,0.0185,716.09,71.66,0.0336,0.05,7500,0.2583
2020-02-29,Hyundai-Kia,Passenger_Cars,China,44177,27666.13,0.0198,684.52,64.37,0.0369,0.05,7500,0.2583
2020-02-29,Hyundai-Kia,Commercial_Vehicles,North_America,7085,51424.7,0.0199,773.4,67.3,0.0487,0.05,7500,0.2583
2020-02-29,Hyundai-Kia,Commercial_Vehicles,Europe,8360,51866.29,0.0306,735.93,79.83,0.036,0.05,7500,0.2583
2020-02-29,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,10462,49175.74,0.019,787.19,97.28,0.0366,0.05,7500,0.2583
2020-02-29,Hyundai-Kia,Commercial_Vehicles,China,11511,49342.84,0.0234,672.22,77.08,0.039,0.05,7500,0.2583
2020-02-29,Hyundai-Kia,Electric_Vehicles,North_America,6153,44027.57,0.0221,763.16,67.94,0.0334,0.05,7500,0.2583
2020-02-29,Hyundai-Kia,Electric_Vehicles,Europe,7432,43289.91,0.0105,704.16,63.56,0.0319,0.05,7500,0.2583
2020-02-29,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,7300,43390.18,0.0285,726.68,85.37,0.0391,0.05,7500,0.2583
2020-02-29,Hyundai-Kia,Electric_Vehicles,China,9989,45569.64,0.0233,718.49,87.06,0.034,0.05,7500,0.2583
2020-02-29,Stellantis,Passenger_Cars,North_America,22632,29899.54,0.0291,699.25,84.97,0.0404,0.05,7500,0.2583
2020-02-29,Stellantis,Passenger_Cars,Europe,26548,30267.47,0.0296,709.37,95.58,0.0336,0.05,7500,0.2583
2020-02-29,Stellantis,Passenger_Cars,Asia_Pacific,31082,32965.76,0.0194,774.61,97.2,0.03,0.05,7500,0.2583
2020-02-29,Stellantis,Passenger_Cars,China,34924,30446.96,0.0094,780.38,73.87,0.0381,0.05,7500,0.2583
2020-02-29,Stellantis,Commercial_Vehicles,North_America,6401,58036.3,0.0184,726.05,71.35,0.039,0.05,7500,0.2583
2020-02-29,Stellantis,Commercial_Vehicles,Europe,7648,58695.25,0.0297,759.72,72.45,0.029,0.05,7500,0.2583
2020-02-29,Stellantis,Commercial_Vehicles,Asia_Pacific,9171,61789.06,0.0154,781.94,70.22,0.0347,0.05,7500,0.2583
2020-02-29,Stellantis,Commercial_Vehicles,China,11068,56407.9,0.0168,701.46,57.59,0.031,0.05,7500,0.2583
2020-02-29,Stellantis,Electric_Vehicles,North_America,5532,54124.87,0.0224,727.22,80.29,0.0396,0.05,7500,0.2583
2020-02-29,Stellantis,Electric_Vehicles,Europe,5638,53303.96,0.0225,742.31,90.63,0.0273,0.05,7500,0.2583
2020-02-29,Stellantis,Electric_Vehicles,Asia_Pacific,7805,50189.42,0.0247,721.64,65.35,0.0289,0.05,7500,0.2583
2020-02-29,Stellantis,Electric_Vehicles,China,10992,51814.36,0.0204,785.85,105.73,0.0375,0.05,7500,0.2583
2020-02-29,GM,Passenger_Cars,North_America,27538,29246.96,0.0211,731.99,77.88,0.0396,0.05,7500,0.2583
2020-02-29,GM,Passenger_Cars,Europe,32962,30819.72,0.0143,778.26,80.05,0.0396,0.05,7500,0.2583
2020-02-29,GM,Passenger_Cars,Asia_Pacific,39030,31362.49,0.0266,752.45,77.6,0.0457,0.05,7500,0.2583
2020-02-29,GM,Passenger_Cars,China,46682,29818.65,0.0198,758.25,97.37,0.0403,0.05,7500,0.2583
2020-02-29,GM,Commercial_Vehicles,North_America,8044,54355.19,0.0235,755.81,90.2,0.0405,0.05,7500,0.2583
2020-02-29,GM,Commercial_Vehicles,Europe,9645,55999.49,0.0058,784.12,96.91,0.0418,0.05,7500,0.2583
2020-02-29,GM,Commercial_Vehicles,Asia_Pacific,10541,55427.4,0.0253,715.96,71.53,0.0426,0.05,7500,0.2583
2020-02-29,GM,Commercial_Vehicles,China,11259,55922.03,0.0236,749.1,84.27,0.0304,0.05,7500,0.2583
2020-02-29,GM,Electric_Vehicles,North_America,7708,46876.08,0.0258,752.25,80.33,0.0368,0.05,7500,0.2583
2020-02-29,GM,Electric_Vehicles,Europe,8822,50140.07,0.0246,731.2,86.14,0.0366,0.05,7500,0.2583
2020-02-29,GM,Electric_Vehicles,Asia_Pacific,9328,49022.97,0.0248,770.95,91.69,0.035,0.05,7500,0.2583
2020-02-29,GM,Electric_Vehicles,China,11003,50099.46,0.0136,756.6,55.68,0.0293,0.05,7500,0.2583
2020-03-31,Toyota,Passenger_Cars,North_America,42240,34325.66,0.0116,704.01,76.83,0.0399,0.05,7500,0.2583
2020-03-31,Toyota,Passenger_Cars,Europe,43666,34270.7,0.0189,762.77,80.67,0.0329,0.05,7500,0.2583
2020-03-31,Toyota,Passenger_Cars,Asia_Pacific,55565,33489.66,0.0248,709.01,73.28,0.0371,0.05,7500,0.2583
2020-03-31,Toyota,Passenger_Cars,China,57552,32261.71,0.0198,779.68,90.18,0.029,0.05,7500,0.2583
2020-03-31,Toyota,Commercial_Vehicles,North_America,10337,58991.52,0.0251,670.27,79.16,0.0322,0.05,7500,0.2583
2020-03-31,Toyota,Commercial_Vehicles,Europe,12593,61171.5,0.0255,710.91,81.51,0.039,0.05,7500,0.2583
2020-03-31,Toyota,Commercial_Vehicles,Asia_Pacific,14117,57682.88,0.0244,771.35,93.14,0.0311,0.05,7500,0.2583
2020-03-31,Toyota,Commercial_Vehicles,China,18389,61928.91,0.0181,716.55,99.18,0.0392,0.05,7500,0.2583
2020-03-31,Toyota,Electric_Vehicles,North_America,9318,55670.89,0.0259,721.14,63.36,0.0297,0.05,7500,0.2583
2020-03-31,Toyota,Electric_Vehicles,Europe,11269,56338.26,0.03,732.43,63.15,0.0302,0.05,7500,0.2583
2020-03-31,Toyota,Electric_Vehicles,Asia_Pacific,14783,54185.24,0.0268,745.48,72.83,0.0348,0.05,7500,0.2583
2020-03-31,Toyota,Electric_Vehicles,China,16196,54534.07,0.019,720.04,73.77,0.0259,0.05,7500,0.2583
2020-03-31,Volkswagen,Passenger_Cars,North_America,31171,35520.69,0.0214,756.91,94.11,0.0348,0.05,7500,0.2583
2020-03-31,Volkswagen,Passenger_Cars,Europe,40333,35596.65,0.0194,685.17,99.38,0.0396,0.05,7500,0.2583
2020-03-31,Volkswagen,Passenger_Cars,Asia_Pacific,49552,33831.8,0.0213,689.01,91.38,0.0419,0.05,7500,0.2583
2020-03-31,Volkswagen,Passenger_Cars,China,59313,35673.44,0.0286,740.65,83.13,0.041,0.05,7500,0.2583
2020-03-31,Volkswagen,Commercial_Vehicles,North_America,12060,61891.83,0.0185,710.47,87.06,0.0307,0.05,7500,0.2583
2020-03-31,Volkswagen,Commercial_Vehicles,Europe,10747,61467.14,0.0226,707.79,85.1,0.039,0.05,7500,0.2583
2020-03-31,Volkswagen,Commercial_Vehicles,Asia_Pacific,14723,62170.12,0.0263,715.17,95.45,0.0418,0.05,7500,0.2583
2020-03-31,Volkswagen,Commercial_Vehicles,China,17292,61429.53,0.0172,727.78,89.38,0.0363,0.05,7500,0.2583
2020-03-31,Volkswagen,Electric_Vehicles,North_America,8790,57179.85,0.0235,736.06,83.62,0.0291,0.05,7500,0.2583
2020-03-31,Volkswagen,Electric_Vehicles,Europe,10884,56282.64,0.0237,745.53,95.33,0.0422,0.05,7500,0.2583
2020-03-31,Volkswagen,Electric_Vehicles,Asia_Pacific,12979,56822.27,0.0333,764.62,90.58,0.0326,0.05,7500,0.2583
2020-03-31,Volkswagen,Electric_Vehicles,China,16601,54906.51,0.0185,732.41,80.57,0.0323,0.05,7500,0.2583
2020-03-31,Ford,Passenger_Cars,North_America,24998,30429.98,0.0249,736.69,81.78,0.0331,0.05,7500,0.2583
2020-03-31,Ford,Passenger_Cars,Europe,29628,32462.69,0.0184,683.4,62.29,0.0272,0.05,7500,0.2583
2020-03-31,Ford,Passenger_Cars,Asia_Pacific,38257,30329.19,0.0268,761.31,88.6,0.0305,0.05,7500,0.2583
2020-03-31,Ford,Passenger_Cars,China,39987,30667.94,0.0256,720.36,85.26,0.0342,0.05,7500,0.2583
2020-03-31,Ford,Commercial_Vehicles,North_America,7863,56221.29,0.0137,747.63,87.02,0.0423,0.05,7500,0.2583
2020-03-31,Ford,Commercial_Vehicles,Europe,10390,55379.96,0.0252,670.63,71.3,0.0311,0.05,7500,0.2583
2020-03-31,Ford,Commercial_Vehicles,Asia_Pacific,11861,54802.59,0.0191,717.03,94.98,0.0475,0.05,7500,0.2583
2020-03-31,Ford,Commercial_Vehicles,China,13214,54305.13,0.0162,741.59,80.58,0.0259,0.05,7500,0.2583
2020-03-31,Ford,Electric_Vehicles,North_America,5835,48883.31,0.0314,705.51,81.0,0.0378,0.05,7500,0.2583
2020-03-31,Ford,Electric_Vehicles,Europe,7831,50617.97,0.0266,746.31,80.27,0.0448,0.05,7500,0.2583
2020-03-31,Ford,Electric_Vehicles,Asia_Pacific,9799,47480.23,0.0259,746.2,79.82,0.0436,0.05,7500,0.2583
2020-03-31,Ford,Electric_Vehicles,China,11383,48762.77,0.0311,697.31,63.69,0.0369,0.05,7500,0.2583
2020-03-31,Hyundai-Kia,Passenger_Cars,North_America,25719,28155.75,0.0207,732.11,59.46,0.0379,0.05,7500,0.2583
2020-03-31,Hyundai-Kia,Passenger_Cars,Europe,29896,28565.11,0.0201,737.04,90.38,0.0385,0.05,7500,0.2583
2020-03-31,Hyundai-Kia,Passenger_Cars,Asia_Pacific,32425,27294.0,0.0189,704.16,75.41,0.0379,0.05,7500,0.2583
2020-03-31,Hyundai-Kia,Passenger_Cars,China,40545,26116.91,0.0237,760.55,78.1,0.0479,0.05,7500,0.2583
2020-03-31,Hyundai-Kia,Commercial_Vehicles,North_America,6954,49770.8,0.0245,740.95,91.65,0.0372,0.05,7500,0.2583
2020-03-31,Hyundai-Kia,Commercial_Vehicles,Europe,9438,47608.26,0.0294,712.32,89.77,0.0293,0.05,7500,0.2583
2020-03-31,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,10120,48911.86,0.0136,766.68,65.76,0.0396,0.05,7500,0.2583
2020-03-31,Hyundai-Kia,Commercial_Vehicles,China,11434,48102.32,0.0191,716.81,96.1,0.0349,0.05,7500,0.2583
2020-03-31,Hyundai-Kia,Electric_Vehicles,North_America,5631,45357.55,0.0249,707.4,76.89,0.0317,0.05,7500,0.2583
2020-03-31,Hyundai-Kia,Electric_Vehicles,Europe,7996,43975.95,0.0279,746.65,71.63,0.0366,0.05,7500,0.2583
2020-03-31,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,8168,44228.32,0.0219,681.19,91.1,0.0315,0.05,7500,0.2583
2020-03-31,Hyundai-Kia,Electric_Vehicles,China,10393,42509.11,0.0167,756.33,69.57,0.033,0.05,7500,0.2583
2020-03-31,Stellantis,Passenger_Cars,North_America,22755,31711.54,0.0204,761.44,73.46,0.045,0.05,7500,0.2583
2020-03-31,Stellantis,Passenger_Cars,Europe,24818,32765.32,0.0158,760.3,81.21,0.0375,0.05,7500,0.2583
2020-03-31,Stellantis,Passenger_Cars,Asia_Pacific,32337,32073.11,0.0243,722.7,75.75,0.0441,0.05,7500,0.2583
2020-03-31,Stellantis,Passenger_Cars,China,30581,31858.2,0.015,705.85,81.46,0.0312,0.05,7500,0.2583
2020-03-31,Stellantis,Commercial_Vehicles,North_America,6842,60525.59,0.0219,750.78,83.8,0.0362,0.05,7500,0.2583
2020-03-31,Stellantis,Commercial_Vehicles,Europe,9213,57731.05,0.0233,728.11,71.12,0.0447,0.05,7500,0.2583
2020-03-31,Stellantis,Commercial_Vehicles,Asia_Pacific,9461,55388.26,0.0251,742.13,71.65,0.0342,0.05,7500,0.2583
2020-03-31,Stellantis,Commercial_Vehicles,China,11252,54939.36,0.0235,730.76,83.97,0.0371,0.05,7500,0.2583
2020-03-31,Stellantis,Electric_Vehicles,North_America,4928,51544.17,0.0224,714.49,85.22,0.0378,0.05,7500,0.2583
2020-03-31,Stellantis,Electric_Vehicles,Europe,7787,50845.28,0.0235,739.86,97.67,0.0339,0.05,7500,0.2583
2020-03-31,Stellantis,Electric_Vehicles,Asia_Pacific,10121,51684.19,0.0233,739.96,84.3,0.0329,0.05,7500,0.2583
2020-03-31,Stellantis,Electric_Vehicles,China,9982,49690.26,0.0213,793.58,70.25,0.0355,0.05,7500,0.2583
2020-03-31,GM,Passenger_Cars,North_America,27234,28989.7,0.0185,680.63,74.66,0.0328,0.05,7500,0.2583
2020-03-31,GM,Passenger_Cars,Europe,40139,29324.95,0.0225,706.82,68.09,0.039,0.05,7500,0.2583
2020-03-31,GM,Passenger_Cars,Asia_Pacific,40247,31325.97,0.0247,789.55,100.46,0.0349,0.05,7500,0.2583
2020-03-31,GM,Passenger_Cars,China,46951,30941.32,0.0241,761.47,51.95,0.0298,0.05,7500,0.2583
2020-03-31,GM,Commercial_Vehicles,North_America,8446,53823.68,0.0188,739.72,80.43,0.0327,0.05,7500,0.2583
2020-03-31,GM,Commercial_Vehicles,Europe,11584,54439.51,0.0307,690.29,85.08,0.0301,0.05,7500,0.2583
2020-03-31,GM,Commercial_Vehicles,Asia_Pacific,11831,54287.25,0.0252,723.49,71.72,0.0395,0.05,7500,0.2583
2020-03-31,GM,Commercial_Vehicles,China,15390,51587.57,0.0199,691.27,66.88,0.0277,0.05,7500,0.2583
2020-03-31,GM,Electric_Vehicles,North_America,6922,50144.0,0.0206,735.86,67.24,0.0335,0.05,7500,0.2583
2020-03-31,GM,Electric_Vehicles,Europe,8745,49349.18,0.0114,692.31,76.64,0.0301,0.05,7500,0.2583
2020-03-31,GM,Electric_Vehicles,Asia_Pacific,11562,48267.48,0.0223,761.9,74.59,0.0331,0.05,7500,0.2583
2020-03-31,GM,Electric_Vehicles,China,10942,50340.17,0.0228,704.36,82.06,0.0419,0.05,7500,0.2583
2020-04-30,Toyota,Passenger_Cars,North_America,40876,34381.74,0.0246,683.13,76.16,0.0271,0.05,7500,0.2583
2020-04-30,Toyota,Passenger_Cars,Europe,42130,31633.86,0.0353,780.34,79.37,0.035,0.05,7500,0.2583
2020-04-30,Toyota,Passenger_Cars,Asia_Pacific,45131,35279.37,0.0213,712.51,87.25,0.0432,0.05,7500,0.2583
2020-04-30,Toyota,Passenger_Cars,China,52434,34421.46,0.0149,689.67,67.18,0.0325,0.05,7500,0.2583
2020-04-30,Toyota,Commercial_Vehicles,North_America,12107,61142.03,0.0252,742.32,107.71,0.0338,0.05,7500,0.2583
2020-04-30,Toyota,Commercial_Vehicles,Europe,13522,63349.4,0.0185,710.11,98.04,0.0337,0.05,7500,0.2583
2020-04-30,Toyota,Commercial_Vehicles,Asia_Pacific,15294,61197.71,0.0263,706.13,87.09,0.0379,0.05,7500,0.2583
2020-04-30,Toyota,Commercial_Vehicles,China,17449,60952.27,0.0162,732.16,94.18,0.0379,0.05,7500,0.2583
2020-04-30,Toyota,Electric_Vehicles,North_America,10388,50287.76,0.0174,773.88,67.92,0.0451,0.05,7500,0.2583
2020-04-30,Toyota,Electric_Vehicles,Europe,13004,53871.85,0.0135,752.67,104.72,0.0313,0.05,7500,0.2583
2020-04-30,Toyota,Electric_Vehicles,Asia_Pacific,12597,54511.67,0.026,667.83,85.68,0.036,0.05,7500,0.2583
2020-04-30,Toyota,Electric_Vehicles,China,15829,52600.05,0.0232,709.49,80.93,0.0243,0.05,7500,0.2583
2020-04-30,Volkswagen,Passenger_Cars,North_America,31349,35470.35,0.0246,697.53,78.9,0.0328,0.05,7500,0.2583
2020-04-30,Volkswagen,Passenger_Cars,Europe,39937,34699.62,0.0174,730.19,107.69,0.034,0.05,7500,0.2583
2020-04-30,Volkswagen,Passenger_Cars,Asia_Pacific,51010,34806.74,0.0298,753.63,83.17,0.0303,0.05,7500,0.2583
2020-04-30,Volkswagen,Passenger_Cars,China,53957,35579.14,0.0229,766.88,71.47,0.0296,0.05,7500,0.2583
2020-04-30,Volkswagen,Commercial_Vehicles,North_America,8905,62723.94,0.0314,725.39,89.14,0.0291,0.05,7500,0.2583
2020-04-30,Volkswagen,Commercial_Vehicles,Europe,12922,64567.91,0.0158,677.24,77.24,0.0313,0.05,7500,0.2583
2020-04-30,Volkswagen,Commercial_Vehicles,Asia_Pacific,11128,60520.28,0.0197,699.09,91.31,0.0362,0.05,7500,0.2583
2020-04-30,Volkswagen,Commercial_Vehicles,China,16516,65959.71,0.021,744.74,81.13,0.0383,0.05,7500,0.2583
2020-04-30,Volkswagen,Electric_Vehicles,North_America,10190,55711.02,0.0224,680.25,87.13,0.0347,0.05,7500,0.2583
2020-04-30,Volkswagen,Electric_Vehicles,Europe,9759,56347.92,0.0263,715.78,74.91,0.0273,0.05,7500,0.2583
2020-04-30,Volkswagen,Electric_Vehicles,Asia_Pacific,13346,57968.46,0.0164,774.08,87.2,0.0423,0.05,7500,0.2583
2020-04-30,Volkswagen,Electric_Vehicles,China,17116,56263.04,0.0258,735.86,81.67,0.0228,0.05,7500,0.2583
2020-04-30,Ford,Passenger_Cars,North_America,27129,30905.12,0.0257,732.94,76.35,0.0334,0.05,7500,0.2583
2020-04-30,Ford,Passenger_Cars,Europe,32174,28705.4,0.0252,744.64,95.06,0.0421,0.05,7500,0.2583
2020-04-30,Ford,Passenger_Cars,Asia_Pacific,42377,32638.24,0.0225,751.94,99.21,0.0423,0.05,7500,0.2583
2020-04-30,Ford,Passenger_Cars,China,46142,29702.94,0.0215,739.26,89.42,0.0387,0.05,7500,0.2583
2020-04-30,Ford,Commercial_Vehicles,North_America,7289,56704.02,0.0212,730.77,84.64,0.0348,0.05,7500,0.2583
2020-04-30,Ford,Commercial_Vehicles,Europe,9683,53440.3,0.0151,696.35,85.6,0.0368,0.05,7500,0.2583
2020-04-30,Ford,Commercial_Vehicles,Asia_Pacific,12411,52480.62,0.0312,700.84,61.43,0.0399,0.05,7500,0.2583
2020-04-30,Ford,Commercial_Vehicles,China,14716,52565.51,0.0275,711.47,72.34,0.0402,0.05,7500,0.2583
2020-04-30,Ford,Electric_Vehicles,North_America,8126,46814.71,0.0176,731.33,86.74,0.032,0.05,7500,0.2583
2020-04-30,Ford,Electric_Vehicles,Europe,8968,47267.77,0.0236,734.9,86.04,0.0373,0.05,7500,0.2583
2020-04-30,Ford,Electric_Vehicles,Asia_Pacific,10692,49432.43,0.0188,748.11,82.94,0.0305,0.05,7500,0.2583
2020-04-30,Ford,Electric_Vehicles,China,12457,49311.5,0.0236,681.03,96.31,0.0302,0.05,7500,0.2583
2020-04-30,Hyundai-Kia,Passenger_Cars,North_America,23924,27560.27,0.021,706.85,74.68,0.0433,0.05,7500,0.2583
2020-04-30,Hyundai-Kia,Passenger_Cars,Europe,27126,26805.04,0.0273,727.39,81.22,0.0268,0.05,7500,0.2583
2020-04-30,Hyundai-Kia,Passenger_Cars,Asia_Pacific,29099,27911.57,0.0135,694.82,86.14,0.042,0.05,7500,0.2583
2020-04-30,Hyundai-Kia,Passenger_Cars,China,40600,26214.12,0.0286,700.09,63.03,0.0264,0.05,7500,0.2583
2020-04-30,Hyundai-Kia,Commercial_Vehicles,North_America,5899,51344.32,0.0254,755.01,71.1,0.0371,0.05,7500,0.2583
2020-04-30,Hyundai-Kia,Commercial_Vehicles,Europe,8975,48574.3,0.0247,717.98,79.34,0.0285,0.05,7500,0.2583
2020-04-30,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,9966,49572.41,0.0257,722.92,75.88,0.0289,0.05,7500,0.2583
2020-04-30,Hyundai-Kia,Commercial_Vehicles,China,11994,50566.27,0.0234,757.75,86.4,0.0308,0.05,7500,0.2583
2020-04-30,Hyundai-Kia,Electric_Vehicles,North_America,6332,43399.27,0.0201,747.93,75.71,0.0392,0.05,7500,0.2583
2020-04-30,Hyundai-Kia,Electric_Vehicles,Europe,8209,43045.6,0.0215,739.02,65.85,0.0401,0.05,7500,0.2583
2020-04-30,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,9218,44261.7,0.0314,729.82,84.77,0.0248,0.05,7500,0.2583
2020-04-30,Hyundai-Kia,Electric_Vehicles,China,10177,42277.77,0.0269,704.96,83.93,0.0451,0.05,7500,0.2583
2020-04-30,Stellantis,Passenger_Cars,North_America,23767,32420.23,0.0198,746.9,103.39,0.0355,0.05,7500,0.2583
2020-04-30,Stellantis,Passenger_Cars,Europe,30321,29821.47,0.0249,662.59,72.75,0.0389,0.05,7500,0.2583
2020-04-30,Stellantis,Passenger_Cars,Asia_Pacific,28306,32935.68,0.021,637.12,82.9,0.029,0.05,7500,0.2583
2020-04-30,Stellantis,Passenger_Cars,China,32494,33257.61,0.0212,732.64,94.23,0.035,0.05,7500,0.2583
2020-04-30,Stellantis,Commercial_Vehicles,North_America,6539,57601.84,0.0305,702.33,70.35,0.031,0.05,7500,0.2583
